kind,section_slug,section_title,domain,record_kind,name,route,mysql_view_name,logical_path,required_columns,mandatory_context_columns,lineage,formula,metric_unit,valid_sample_count_required,missing_sample_count_required,default_status,smoke_visible_default,placeholder_flag_default,fallback_flag_default,reference_smoke_runtime_status,reference_smoke_match_count,reference_smoke_implemented_count,reference_smoke_partial_count,reference_smoke_unavailable_count,reference_smoke_blocked_count,reference_smoke_output_examples,reference_smoke_artifact_examples,canonical_gap_classification
reports,scenario-geometry-topology-layout,Scenario / Geometry / Topology / Layout,geometry,chart,UE trajectory overlay,/reports/scenario-geometry-topology-layout/charts/ue-trajectory-overlay,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,11,2,2,6,1,table_scenario_topology;scenario_consistency_check_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scenario-geometry-topology-layout,Scenario / Geometry / Topology / Layout,geometry,chart,serving cell map,/reports/scenario-geometry-topology-layout/charts/serving-cell-map,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,11,2,2,6,1,table_scenario_topology;scenario_consistency_check_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scenario-geometry-topology-layout,Scenario / Geometry / Topology / Layout,geometry,chart,candidate cell rank heatmap,/reports/scenario-geometry-topology-layout/charts/candidate-cell-rank-heatmap,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,11,2,2,6,1,table_scenario_topology;scenario_consistency_check_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scenario-geometry-topology-layout,Scenario / Geometry / Topology / Layout,geometry,chart,distance distribution histogram,/reports/scenario-geometry-topology-layout/charts/distance-distribution-histogram,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,11,2,2,6,1,table_scenario_topology;scenario_consistency_check_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scenario-geometry-topology-layout,Scenario / Geometry / Topology / Layout,geometry,chart,azimuth/elevation rose plots,/reports/scenario-geometry-topology-layout/charts/azimuth-elevation-rose-plots,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,11,2,2,6,1,table_scenario_topology;scenario_consistency_check_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scenario-geometry-topology-layout,Scenario / Geometry / Topology / Layout,geometry,chart,path geometry summary charts,/reports/scenario-geometry-topology-layout/charts/path-geometry-summary-charts,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,11,2,2,6,1,table_scenario_topology;scenario_consistency_check_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,chart,serving cell timeline,/reports/mobility-access-cell-selection-reselection-handover/charts/serving-cell-timeline,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,chart,selected beam timeline,/reports/mobility-access-cell-selection-reselection-handover/charts/selected-beam-timeline,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,chart,mobility event timeline,/reports/mobility-access-cell-selection-reselection-handover/charts/mobility-event-timeline,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,chart,hysteresis / TTT scatter,/reports/mobility-access-cell-selection-reselection-handover/charts/hysteresis-ttt-scatter,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,chart,access state transition Sankey,/reports/mobility-access-cell-selection-reselection-handover/charts/access-state-transition-sankey,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,chart,Doppler vs speed plot,/reports/mobility-access-cell-selection-reselection-handover/charts/doppler-vs-speed-plot,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,chart,selection/reselection trigger histogram,/reports/mobility-access-cell-selection-reselection-handover/charts/selection-reselection-trigger-histogram,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,air-interface-frame-slot-symbol-grid,Air Interface / Frame / Slot / Symbol / Grid,air_interface,chart,frame/slot/symbol occupancy timeline,/reports/air-interface-frame-slot-symbol-grid/charts/frame-slot-symbol-occupancy-timeline,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,8,5,1,2,0,table_dl_transport_block;table_ul_transport_block;timing_synchronization_table;dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,air-interface-frame-slot-symbol-grid,Air Interface / Frame / Slot / Symbol / Grid,air_interface,chart,PRB heatmap,/reports/air-interface-frame-slot-symbol-grid/charts/prb-heatmap,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,8,5,1,2,0,table_dl_transport_block;table_ul_transport_block;timing_synchronization_table;dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,air-interface-frame-slot-symbol-grid,Air Interface / Frame / Slot / Symbol / Grid,air_interface,chart,RE occupancy heatmap,/reports/air-interface-frame-slot-symbol-grid/charts/re-occupancy-heatmap,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,8,5,1,2,0,table_dl_transport_block;table_ul_transport_block;timing_synchronization_table;dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,air-interface-frame-slot-symbol-grid,Air Interface / Frame / Slot / Symbol / Grid,air_interface,chart,DL/UL/guard slot pattern chart,/reports/air-interface-frame-slot-symbol-grid/charts/dl-ul-guard-slot-pattern-chart,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,8,5,1,2,0,table_dl_transport_block;table_ul_transport_block;timing_synchronization_table;dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,air-interface-frame-slot-symbol-grid,Air Interface / Frame / Slot / Symbol / Grid,air_interface,chart,SSB occasion timeline,/reports/air-interface-frame-slot-symbol-grid/charts/ssb-occasion-timeline,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,8,5,1,2,0,table_dl_transport_block;table_ul_transport_block;timing_synchronization_table;dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,air-interface-frame-slot-symbol-grid,Air Interface / Frame / Slot / Symbol / Grid,air_interface,chart,PRACH occasion timeline,/reports/air-interface-frame-slot-symbol-grid/charts/prach-occasion-timeline,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,8,5,1,2,0,table_dl_transport_block;table_ul_transport_block;timing_synchronization_table;dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,air-interface-frame-slot-symbol-grid,Air Interface / Frame / Slot / Symbol / Grid,air_interface,chart,CORESET/search-space occupancy chart,/reports/air-interface-frame-slot-symbol-grid/charts/coreset-search-space-occupancy-chart,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,8,5,1,2,0,table_dl_transport_block;table_ul_transport_block;timing_synchronization_table;dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scheduler-mac-queue-qos-power-control-uci-flow,Scheduler / MAC / Queue / QoS / Power Control / UCI Flow,scheduler_mac,chart,scheduled PRBs per UE over time,/reports/scheduler-mac-queue-qos-power-control-uci-flow/charts/scheduled-prbs-per-ue-over-time,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,9,7,2,0,0,table_scheduler_decision;live_prb_allocation;table_cqi_pmi_ri;table_mcs_tbs_evolution;table_latency,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scheduler-mac-queue-qos-power-control-uci-flow,Scheduler / MAC / Queue / QoS / Power Control / UCI Flow,scheduler_mac,chart,MCS over time,/reports/scheduler-mac-queue-qos-power-control-uci-flow/charts/mcs-over-time,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,9,7,2,0,0,table_scheduler_decision;live_prb_allocation;table_cqi_pmi_ri;table_mcs_tbs_evolution;table_latency,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scheduler-mac-queue-qos-power-control-uci-flow,Scheduler / MAC / Queue / QoS / Power Control / UCI Flow,scheduler_mac,chart,CQI vs selected MCS,/reports/scheduler-mac-queue-qos-power-control-uci-flow/charts/cqi-vs-selected-mcs,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,9,7,2,0,0,table_scheduler_decision;live_prb_allocation;table_cqi_pmi_ri;table_mcs_tbs_evolution;table_latency,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scheduler-mac-queue-qos-power-control-uci-flow,Scheduler / MAC / Queue / QoS / Power Control / UCI Flow,scheduler_mac,chart,queue depth over time,/reports/scheduler-mac-queue-qos-power-control-uci-flow/charts/queue-depth-over-time,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,9,7,2,0,0,table_scheduler_decision;live_prb_allocation;table_cqi_pmi_ri;table_mcs_tbs_evolution;table_latency,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scheduler-mac-queue-qos-power-control-uci-flow,Scheduler / MAC / Queue / QoS / Power Control / UCI Flow,scheduler_mac,chart,HOL delay over time,/reports/scheduler-mac-queue-qos-power-control-uci-flow/charts/hol-delay-over-time,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,9,7,2,0,0,table_scheduler_decision;live_prb_allocation;table_cqi_pmi_ri;table_mcs_tbs_evolution;table_latency,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scheduler-mac-queue-qos-power-control-uci-flow,Scheduler / MAC / Queue / QoS / Power Control / UCI Flow,scheduler_mac,chart,scheduler fairness over time,/reports/scheduler-mac-queue-qos-power-control-uci-flow/charts/scheduler-fairness-over-time,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,9,7,2,0,0,table_scheduler_decision;live_prb_allocation;table_cqi_pmi_ri;table_mcs_tbs_evolution;table_latency,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scheduler-mac-queue-qos-power-control-uci-flow,Scheduler / MAC / Queue / QoS / Power Control / UCI Flow,scheduler_mac,chart,SR/BSR event timeline,/reports/scheduler-mac-queue-qos-power-control-uci-flow/charts/sr-bsr-event-timeline,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,9,7,2,0,0,table_scheduler_decision;live_prb_allocation;table_cqi_pmi_ri;table_mcs_tbs_evolution;table_latency,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scheduler-mac-queue-qos-power-control-uci-flow,Scheduler / MAC / Queue / QoS / Power Control / UCI Flow,scheduler_mac,chart,power control command timeline,/reports/scheduler-mac-queue-qos-power-control-uci-flow/charts/power-control-command-timeline,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,9,7,2,0,0,table_scheduler_decision;live_prb_allocation;table_cqi_pmi_ri;table_mcs_tbs_evolution;table_latency,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scheduler-mac-queue-qos-power-control-uci-flow,Scheduler / MAC / Queue / QoS / Power Control / UCI Flow,scheduler_mac,chart,PHR distribution,/reports/scheduler-mac-queue-qos-power-control-uci-flow/charts/phr-distribution,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,9,7,2,0,0,table_scheduler_decision;live_prb_allocation;table_cqi_pmi_ri;table_mcs_tbs_evolution;table_latency,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scheduler-mac-queue-qos-power-control-uci-flow,Scheduler / MAC / Queue / QoS / Power Control / UCI Flow,scheduler_mac,chart,grant reason distribution,/reports/scheduler-mac-queue-qos-power-control-uci-flow/charts/grant-reason-distribution,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,9,7,2,0,0,table_scheduler_decision;live_prb_allocation;table_cqi_pmi_ri;table_mcs_tbs_evolution;table_latency,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,harq-ack-nack-retransmission,HARQ / ACK-NACK / Retransmission,harq,chart,HARQ process timeline,/reports/harq-ack-nack-retransmission/charts/harq-process-timeline,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,2,0,0,table_harq_process;harq_timeline_plot,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,harq-ack-nack-retransmission,HARQ / ACK-NACK / Retransmission,harq,chart,RV usage distribution,/reports/harq-ack-nack-retransmission/charts/rv-usage-distribution,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,2,0,0,table_harq_process;harq_timeline_plot,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,harq-ack-nack-retransmission,HARQ / ACK-NACK / Retransmission,harq,chart,retransmission count histogram,/reports/harq-ack-nack-retransmission/charts/retransmission-count-histogram,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,2,0,0,table_harq_process;harq_timeline_plot,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,harq-ack-nack-retransmission,HARQ / ACK-NACK / Retransmission,harq,chart,ACK/NACK timeline,/reports/harq-ack-nack-retransmission/charts/ack-nack-timeline,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,2,0,0,table_harq_process;harq_timeline_plot,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,harq-ack-nack-retransmission,HARQ / ACK-NACK / Retransmission,harq,chart,residual BLER by HARQ process,/reports/harq-ack-nack-retransmission/charts/residual-bler-by-harq-process,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,2,0,0,table_harq_process;harq_timeline_plot,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,harq-ack-nack-retransmission,HARQ / ACK-NACK / Retransmission,harq,chart,combining gain histogram,/reports/harq-ack-nack-retransmission/charts/combining-gain-histogram,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,2,0,0,table_harq_process;harq_timeline_plot,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,dl-control-phy-pdcch,DL Control PHY - PDCCH,control_phy,chart,PDCCH stage latency waterfall,/reports/dl-control-phy-pdcch/charts/pdcch-stage-latency-waterfall,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,15,10,0,5,0,pdcch_dci_table;ssb_pbch_table;csi_rs_table;prach_table;pucch_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,dl-control-phy-pdcch,DL Control PHY - PDCCH,control_phy,chart,aggregation level distribution,/reports/dl-control-phy-pdcch/charts/aggregation-level-distribution,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,15,10,0,5,0,pdcch_dci_table;ssb_pbch_table;csi_rs_table;prach_table;pucch_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,dl-control-phy-pdcch,DL Control PHY - PDCCH,control_phy,chart,CCE usage heatmap,/reports/dl-control-phy-pdcch/charts/cce-usage-heatmap,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,15,10,0,5,0,pdcch_dci_table;ssb_pbch_table;csi_rs_table;prach_table;pucch_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,dl-control-phy-pdcch,DL Control PHY - PDCCH,control_phy,chart,PDCCH DMRS occupancy,/reports/dl-control-phy-pdcch/charts/pdcch-dmrs-occupancy,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,15,10,0,5,0,pdcch_dci_table;ssb_pbch_table;csi_rs_table;prach_table;pucch_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,dl-control-phy-pdcch,DL Control PHY - PDCCH,control_phy,chart,PDCCH decode success/failure trend if applicable,/reports/dl-control-phy-pdcch/charts/pdcch-decode-success-failure-trend-if-applicable,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,15,10,0,5,0,pdcch_dci_table;ssb_pbch_table;csi_rs_table;prach_table;pucch_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,ssb-pbch-pss-sss,SSB / PBCH / PSS / SSS,control_phy,chart,SSB index timeline,/reports/ssb-pbch-pss-sss/charts/ssb-index-timeline,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,15,10,0,5,0,pdcch_dci_table;ssb_pbch_table;csi_rs_table;prach_table;pucch_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,ssb-pbch-pss-sss,SSB / PBCH / PSS / SSS,control_phy,chart,PBCH stage latency,/reports/ssb-pbch-pss-sss/charts/pbch-stage-latency,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,15,10,0,5,0,pdcch_dci_table;ssb_pbch_table;csi_rs_table;prach_table;pucch_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,ssb-pbch-pss-sss,SSB / PBCH / PSS / SSS,control_phy,chart,SSB/PBCH occupancy map,/reports/ssb-pbch-pss-sss/charts/ssb-pbch-occupancy-map,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,15,10,0,5,0,pdcch_dci_table;ssb_pbch_table;csi_rs_table;prach_table;pucch_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
