RuntimeDirection,RuntimeModulation,RuntimeSNR_dB,SampleIndex,SymbolComparisonDomain,SymbolOrdering,SymbolOrderingStatus,SubcarrierIndex,OFDMSymbolIndex,LayerIndex,CodewordIndex,ReferenceSymbolReal,ReferenceSymbolImag,TxReal,TxImag,RawEqualizedReal,RawEqualizedImag,EqualizedReal,EqualizedImag,HardDecisionReal,HardDecisionImag,DecisionReal,DecisionImag,DetectorOutputReal,DetectorOutputImag,SymbolErrorMagnitude,SymbolEVM_rms,Frame,RuntimeSlot,TBId,MCSIndex,MCS,Layers,PostEqSINR_dB,MeasuredSINR_dB,EVM_rms,RuntimeEVMRms_pct,RuntimeEVM_dB,RuntimeNormalization,TruthStatus,direction,ue_id,slot,tb_id,layer,modulation,mcs_index,snr_db,posteq_sinr_db,symbol_index,reference_symbol_i,reference_symbol_q,equalized_i,equalized_q,evm_rms_pct,evm_db,normalization,truth_status,UEIndex,RNTI,BeamSelectionStrategy,ConfiguredTxAntennas,ConfiguredRxAntennas
"UL","64QAM",20,226,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",236,1,1,0,1.08012344973464,0.154303349962092,1.08012344973464,0.154303349962092,0.7730819992744,0.0123620155608773,0.772871954797015,0.00481581024789416,0.77151674981046,0.154303349962092,0.77151674981046,0.154303349962092,1.06223142974075,0.879174523706264,0.341686999564238,0.313161307897092,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,226,1.08012344973464,0.154303349962092,0.772871954797015,0.00481581024789416,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,227,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",237,1,1,0,0.77151674981046,0.462910049886276,0.77151674981046,0.462910049886276,0.0718646113764714,0.399744870985968,0.0757331311418134,0.39887291688942,0.154303349962092,0.462910049886276,0.154303349962092,0.462910049886276,-0.449282702662155,1.32978464703708,0.698724264935814,0.776588602066452,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,227,0.77151674981046,0.462910049886276,0.0757331311418134,0.39887291688942,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,228,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",238,1,1,0,0.462910049886276,0.154303349962092,0.462910049886276,0.154303349962092,0.748315405678219,0.293017876360989,0.750853570927609,0.285593223710277,0.77151674981046,0.154303349962092,0.77151674981046,0.154303349962092,-0.310297576949127,1.19383559943449,0.316462481596942,0.648555093639453,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,228,0.462910049886276,0.154303349962092,0.750853570927609,0.285593223710277,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,229,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",239,1,1,0,0.77151674981046,0.154303349962092,0.77151674981046,0.154303349962092,0.808657692403377,0.634230057688224,0.81449835643604,0.62607087679747,0.77151674981046,0.77151674981046,0.77151674981046,0.77151674981046,0.917410581448794,0.813642492389324,0.473721456010265,0.602089462786067,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,229,0.77151674981046,0.154303349962092,0.81449835643604,0.62607087679747,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,230,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",240,1,1,0,-1.08012344973464,0.77151674981046,-1.08012344973464,0.77151674981046,-0.951283724431006,1.23795854111125,-0.938801393491923,1.24670825870616,-1.08012344973464,1.08012344973464,-1.08012344973464,1.08012344973464,1.09862547877007,0.0675455050368401,0.495760923941415,0.373491805614084,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,230,-1.08012344973464,0.77151674981046,-0.938801393491923,1.24670825870616,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,231,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",241,1,1,0,-0.77151674981046,1.08012344973464,-0.77151674981046,1.08012344973464,-0.953674312818304,0.758827221470323,-0.945864577781439,0.767805170303109,-1.08012344973464,0.77151674981046,-1.08012344973464,0.77151674981046,-0.916118530870488,0.318186684134899,0.357686836192321,0.269470819183898,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,231,-0.77151674981046,1.08012344973464,-0.945864577781439,0.767805170303109,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,232,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",242,1,1,0,1.08012344973464,-0.77151674981046,1.08012344973464,-0.77151674981046,0.930858734043444,-0.87016230136198,0.921972754465229,-0.878870083624592,0.77151674981046,-0.77151674981046,0.77151674981046,-0.77151674981046,0.269245317319673,1.18694787902673,0.191144920662851,0.144003002464885,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,232,1.08012344973464,-0.77151674981046,0.921972754465229,-0.878870083624592,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,233,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",243,1,1,0,-1.08012344973464,0.154303349962092,-1.08012344973464,0.154303349962092,-1.33852810674623,0.217353135055028,-1.335835511233,0.230316660511341,-1.08012344973464,0.154303349962092,-1.08012344973464,0.154303349962092,-0.923129768875433,0.745898859286506,0.266770841315903,0.244499514707436,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,233,-1.08012344973464,0.154303349962092,-1.335835511233,0.230316660511341,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,234,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",244,1,1,0,-0.154303349962092,0.154303349962092,-0.154303349962092,0.154303349962092,-0.209581691723982,-0.200798376208793,-0.211450718027532,-0.198668164925416,-0.154303349962092,-0.154303349962092,-0.154303349962092,-0.154303349962092,-0.533546917801804,1.23140843617283,0.357567772595335,1.63858138399488,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,234,-0.154303349962092,0.154303349962092,-0.211450718027532,-0.198668164925416,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,235,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",245,1,1,0,0.462910049886276,-1.08012344973464,0.462910049886276,-1.08012344973464,0.686688720494491,-1.07290264949648,0.675929564491333,-1.07914200307768,0.77151674981046,-1.08012344973464,0.77151674981046,-1.08012344973464,0.838627890513007,0.321072751907797,0.213021775506906,0.181273637092961,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,235,0.462910049886276,-1.08012344973464,0.675929564491333,-1.07914200307768,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,236,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",246,1,1,0,1.08012344973464,-0.77151674981046,1.08012344973464,-0.77151674981046,1.27099948359451,-0.816245285951655,1.26249396010953,-0.828293981738728,1.08012344973464,-0.77151674981046,1.08012344973464,-0.77151674981046,0.538678347300319,-0.3331290370416,0.191004337960775,0.143897091561664,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,236,1.08012344973464,-0.77151674981046,1.26249396010953,-0.828293981738728,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,237,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",247,1,1,0,0.77151674981046,0.154303349962092,0.77151674981046,0.154303349962092,1.1470282276546,0.87459245214467,1.15506875978397,0.863029886968019,1.08012344973464,0.77151674981046,1.08012344973464,0.77151674981046,0.730080157632873,-0.845022317199954,0.805856965354978,1.0242263279341,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,237,0.77151674981046,0.154303349962092,1.15506875978397,0.863029886968019,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,238,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",248,1,1,0,0.77151674981046,-1.08012344973464,0.77151674981046,-1.08012344973464,0.21020109932443,-1.01084151441391,0.200251091774052,-1.0124595792866,0.154303349962092,-1.08012344973464,0.154303349962092,-1.08012344973464,-0.364655423041344,-0.847532961431832,0.575258942925514,0.433383292052864,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,238,0.77151674981046,-1.08012344973464,0.200251091774052,-1.0124595792866,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,239,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",249,1,1,0,-1.08012344973464,0.462910049886276,-1.08012344973464,0.462910049886276,-1.25748396694764,0.494279768826249,-1.25212479054887,0.506334326096187,-1.08012344973464,0.462910049886276,-1.08012344973464,0.462910049886276,-1.41059991047368,0.518788472645654,0.177398221541949,0.150959312756688,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,239,-1.08012344973464,0.462910049886276,-1.25212479054887,0.506334326096187,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,240,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",250,1,1,0,0.154303349962092,0.77151674981046,0.154303349962092,0.77151674981046,0.148153864298279,0.968532534930086,0.157537915395867,0.966673171789981,0.154303349962092,1.08012344973464,0.154303349962092,1.08012344973464,0.455798703192708,1.35365654174595,0.195183225338128,0.248073549968442,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,240,0.154303349962092,0.77151674981046,0.157537915395867,0.966673171789981,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,241,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",251,1,1,0,-1.08012344973464,-0.154303349962092,-1.08012344973464,-0.154303349962092,-1.19606043544882,-0.0245039070916567,-1.1957879299373,-0.0128266260088077,-1.08012344973464,-0.154303349962092,-1.08012344973464,-0.154303349962092,1.1190479270092,0.640958914954021,0.182740076067362,0.167484046216135,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,241,-1.08012344973464,-0.154303349962092,-1.1957879299373,-0.0128266260088077,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,242,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",252,1,1,0,-1.08012344973464,1.08012344973464,-1.08012344973464,1.08012344973464,-0.852603506338082,0.944390599292729,-0.843026945207461,0.952303306466801,-0.77151674981046,1.08012344973464,-0.77151674981046,1.08012344973464,-1.0914314561112,0.810268502247917,0.269356161028517,0.176334999545127,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,242,-1.08012344973464,1.08012344973464,-0.843026945207461,0.952303306466801,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,243,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",254,1,1,0,-0.77151674981046,0.77151674981046,-0.77151674981046,0.77151674981046,-0.775463330176966,0.863232548726909,-0.766711404645638,0.870427512311963,-0.77151674981046,0.77151674981046,-0.77151674981046,0.77151674981046,-0.485625674136901,1.29185611090095,0.0990274218627446,0.0907601313124703,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,243,-0.77151674981046,0.77151674981046,-0.766711404645638,0.870427512311963,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,244,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",255,1,1,0,0.77151674981046,-0.462910049886276,0.77151674981046,-0.462910049886276,0.283352640778737,-0.693751537508424,0.276464357199561,-0.696218760205573,0.154303349962092,-0.77151674981046,0.154303349962092,-0.77151674981046,-0.422783383709575,-1.0229476324469,0.547274908743887,0.6082620536536,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,244,0.77151674981046,-0.462910049886276,0.276464357199561,-0.696218760205573,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,245,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",256,1,1,0,0.462910049886276,-1.08012344973464,0.462910049886276,-1.08012344973464,0.506098879888026,-0.708673728526163,0.498969776876726,-0.713307315874417,0.462910049886276,-0.77151674981046,0.462910049886276,-0.77151674981046,0.447166795599229,1.3219531043227,0.368584291541012,0.31365157361955,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,245,0.462910049886276,-1.08012344973464,0.498969776876726,-0.713307315874417,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,246,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",257,1,1,0,0.154303349962092,-0.77151674981046,0.154303349962092,-0.77151674981046,-0.1336578037211,-0.461725676560911,-0.138104479021242,-0.460224461906665,-0.154303349962092,-0.462910049886276,-0.154303349962092,-0.462910049886276,0.28198109853824,1.22398162636806,0.427089249407106,0.542820962560871,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,246,0.154303349962092,-0.77151674981046,-0.138104479021242,-0.460224461906665,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,247,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",258,1,1,0,0.77151674981046,1.08012344973464,0.77151674981046,1.08012344973464,1.37849946933655,1.0391838785513,1.38804649061064,1.02529306840469,1.08012344973464,1.08012344973464,1.08012344973464,1.08012344973464,1.63397558152869,-0.200624951219008,0.618963078065185,0.466308711459349,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,247,0.77151674981046,1.08012344973464,1.38804649061064,1.02529306840469,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,248,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",259,1,1,0,1.08012344973464,-0.462910049886276,1.08012344973464,-0.462910049886276,1.42730163380389,-0.779155077316381,1.41909105492916,-0.792744262755015,1.08012344973464,-0.77151674981046,1.08012344973464,-0.77151674981046,-1.08678627641073,1.39442717873002,0.472958397060509,0.402470069666826,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,248,1.08012344973464,-0.462910049886276,1.41909105492916,-0.792744262755015,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,249,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",260,1,1,0,-1.08012344973464,1.08012344973464,-1.08012344973464,1.08012344973464,-0.592299191275756,1.30186115740008,-0.579347060139134,1.30708188187016,-0.462910049886276,1.08012344973464,-0.462910049886276,1.08012344973464,-1.18153156620704,1.05717651772651,0.54980644075322,0.359932804617984,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,249,-1.08012344973464,1.08012344973464,-0.579347060139134,1.30708188187016,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,250,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",261,1,1,0,1.08012344973464,0.462910049886276,1.08012344973464,0.462910049886276,1.29010301946053,1.24135872526361,1.30165993148555,1.22824370054404,1.08012344973464,1.08012344973464,1.08012344973464,1.08012344973464,0.33611977149037,-0.668471654763557,0.79675216320743,0.678006565960732,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,250,1.08012344973464,0.462910049886276,1.30165993148555,1.22824370054404,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,251,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",262,1,1,0,-0.154303349962092,0.154303349962092,-0.154303349962092,0.154303349962092,-0.104518980111414,0.427572151172646,-0.100303588212142,0.428408804689789,-0.154303349962092,0.462910049886276,-0.154303349962092,0.462910049886276,0.542025994841673,0.924773836779706,0.279373897457384,1.28025203229329,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,251,-0.154303349962092,0.154303349962092,-0.100303588212142,0.428408804689789,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,252,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",263,1,1,0,0.154303349962092,-0.77151674981046,0.154303349962092,-0.77151674981046,0.814755416683304,-0.712424173723957,0.807457725741372,-0.72006690337938,0.77151674981046,-0.77151674981046,0.77151674981046,-0.77151674981046,-0.190556662112905,-0.121745775230102,0.655177628813288,0.832716233467572,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,252,0.154303349962092,-0.77151674981046,0.807457725741372,-0.72006690337938,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,253,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",264,1,1,0,0.154303349962092,0.154303349962092,0.154303349962092,0.154303349962092,0.792059216235498,-0.139011029432806,0.790364508839536,-0.146677606811517,0.77151674981046,-0.154303349962092,0.77151674981046,-0.154303349962092,0.687440699547133,0.19414744133191,0.703678430941914,3.22465967469907,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,253,0.154303349962092,0.154303349962092,0.790364508839536,-0.146677606811517,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,254,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",265,1,1,0,-1.08012344973464,0.462910049886276,-1.08012344973464,0.462910049886276,-1.2287818497775,0.310787529075642,-1.22522479751203,0.32264059070728,-1.08012344973464,0.462910049886276,-1.08012344973464,0.462910049886276,-1.00380262741685,-0.145414290877108,0.201816556073039,0.171738410582112,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,254,-1.08012344973464,0.462910049886276,-1.22522479751203,0.32264059070728,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,255,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",266,1,1,0,-0.154303349962092,-0.462910049886276,-0.154303349962092,-0.462910049886276,-0.758399542997272,-0.0774430913891128,-0.758830601938248,-0.0700122704450011,-0.77151674981046,-0.154303349962092,-0.77151674981046,-0.154303349962092,0.104238757378885,-1.3669475262192,0.720986729053821,1.47758310310495,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,255,-0.154303349962092,-0.462910049886276,-0.758830601938248,-0.0700122704450011,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,256,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",267,1,1,0,-0.77151674981046,0.77151674981046,-0.77151674981046,0.77151674981046,-0.331197492322455,1.50142016052311,-0.316410458000197,1.50400865917751,-0.462910049886276,1.08012344973464,-0.462910049886276,1.08012344973464,1.24967898960054,-1.27663107599458,0.86236079116196,0.790366720372337,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,256,-0.77151674981046,0.77151674981046,-0.316410458000197,1.50400865917751,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,257,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",268,1,1,0,-0.154303349962092,-0.154303349962092,-0.154303349962092,-0.154303349962092,-0.304060847780142,0.0437777320393458,-0.303503784836406,0.0467249276738335,-0.154303349962092,0.154303349962092,-0.154303349962092,0.154303349962092,0.0950920560705485,1.45312265156198,0.250346036868873,1.14722966388382,1,20,1,19,19,2,4.89785429021686,4.89785429021686,0.553010545513507,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",1,20,1,1,"64QAM",19,20,4.89785429021686,257,-0.154303349962092,-0.154303349962092,-0.303503784836406,0.0467249276738335,55.3010545513507,-5.14533173865622,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",1,1,"runtime_best_beam_per_link",4,4
