ScenarioID,ConfigHash,RunTag,RunnerProfile,Category,ParameterName,ConfiguredValue,ResolvedRuntimeValue,ResolvedMATLABPath,RuntimeConsumer,BrowserExposed,YAMLExposed,RuntimeDerived,HiddenFallbackRemoved,OwnershipClass,SourceOfTruth,CanonicalArtifact,Definition
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","noise_interference","impairments.timing_offset_samples","0","0","phy.impairments.timingOffsetSamples","buildInternalConfig -> cfg.phy.impairments.timingOffsetSamples",0,1,0,1,"yaml_only","yaml_impairments.timing_offset_samples","reports/csv/config_roundtrip_verification.csv","Configured timing offset is YAML-owned and reaches the runtime impairment chain."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","scheduler_mac","run_control.execution_mode","LLS","LLS","run.executionMode","buildInternalConfig.localResolveBrowserExecutionMode -> cfg.run.executionMode",1,1,0,1,"browser_exposed","browser_or_yaml_run_control.execution_mode","reports/csv/runtime_operating_mode.csv","Execution mode is resolved into the active runtime mode token used by the LLS runner and browser payload."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","scheduler_mac","run_control.num_workers","1","1","run.parallelRequestedWorkers","buildInternalConfig -> cfg.run.numWorkers; runSingle.localEnsureParallelExecution -> requested/effective worker ownership",1,1,0,1,"browser_exposed","browser_or_yaml_run_control.num_workers","reports/csv/runtime_operating_mode.csv","Requested worker count is config-owned, exported into runtime operating mode, and guarded against hidden numeric fallbacks."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","scheduler_mac","run_control.batch_size_links","1","1","run.batchSizeLinks","buildInternalConfig -> cfg.run.batchSizeLinks; runWaveformLinkBundle.localExecuteCoupledDirectionBatch -> chunked grant execution ownership",1,1,0,1,"browser_exposed","browser_or_yaml_run_control.batch_size_links","reports/csv/runtime_operating_mode.csv","Configured link-batch size controls truthful chunking of coupled grant execution and live raw-trial publication."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","scheduler_mac","users.execution_model","slot_coupled_truth","slot_coupled_truth","lls6g.users.execution_model","buildInternalConfig -> cfg.lls6g.users.execution_model",1,1,0,1,"browser_exposed","browser_or_yaml_users.execution_model","reports/csv/runtime_operating_mode.csv","User execution model selects coupled-truth vs sweep ownership and is emitted into runtime operating mode."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","scheduler_mac","system.scheduler.type","PF","PF","system.scheduler.type","buildInternalConfig.localApplySystemConfig -> cfg.system.scheduler.type / cfg.mac.scheduler.type",1,1,0,1,"browser_exposed","browser_or_yaml_system.scheduler.type","reports/csv/runtime_operating_mode.csv","Configured scheduler type is preserved into runtime operating mode for browser/runtime ownership proof."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","scheduler_mac","system.measurement.periodSlots","2","2","system.measurement.periodSlots","buildInternalConfig.localApplySystemConfig -> cfg.system.measurement.periodSlots",1,1,0,1,"browser_exposed","browser_or_yaml_system.measurement.periodSlots","reports/csv/runtime_operating_mode.csv","Measurement cadence is config-owned and exported into runtime operating mode."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","system.beam.updatePeriod_slots","4","4","system.beam.updatePeriod_slots","buildInternalConfig.localApplySystemConfig -> cfg.system.beam.updatePeriod_slots",1,1,0,1,"browser_exposed","browser_or_yaml_system.beam.updatePeriod_slots","reports/csv/runtime_operating_mode.csv","Beam-update cadence is config-owned and exported into runtime operating mode."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","scheduler_mac","traffic.model","fullBuffer","fullBuffer","traffic.model","buildInternalConfig.localApplyTrafficConfig -> cfg.traffic.model",1,1,0,1,"browser_exposed","browser_or_yaml_traffic.model","reports/csv/runtime_operating_mode.csv","Traffic model selection is config-owned and exported into runtime operating mode."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","scheduler_mac","traffic.transport","UDP","UDP","traffic.transport","buildInternalConfig.localApplyTrafficConfig -> cfg.traffic.transport",1,1,0,1,"browser_exposed","browser_or_yaml_traffic.transport","reports/csv/runtime_operating_mode.csv","Traffic transport policy is config-owned and exported into runtime operating mode."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","scheduler_mac","traffic.flowDirection","BIDIR","BIDIR","traffic.flowDirection","buildInternalConfig.localApplyTrafficConfig -> cfg.traffic.flowDirection",1,1,0,1,"browser_exposed","browser_or_yaml_traffic.flowDirection","reports/csv/runtime_operating_mode.csv","Traffic flow direction is config-owned and exported into runtime operating mode."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","scheduler_mac","traffic.targetRate_Mbps","200","200","traffic.targetRate_Mbps","buildInternalConfig.localApplyTrafficConfig -> cfg.traffic.targetRate_Mbps",1,1,0,1,"browser_exposed","browser_or_yaml_traffic.targetRate_Mbps","reports/csv/runtime_operating_mode.csv","Configured traffic target rate is preserved into runtime operating mode for roundtrip proof."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","scheduler_mac","traffic.flows","","","traffic.flows","buildInternalConfig.localResolveTrafficFlows -> cfg.traffic.flows",1,1,1,1,"runtime_derived","explicit_traffic.flows_or_derived_from_scalar_traffic_config","reports/csv/runtime_operating_mode.csv","Traffic flows are explicit when provided; legacy scalar traffic profiles derive a single flow with source/derivation labels."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","scheduler_mac","coding.max_decoder_iterations","8","8","phy.ldpc.maxIterations","buildInternalConfig -> cfg.phy.ldpc.maxIterations",0,1,0,1,"yaml_only","yaml_coding.max_decoder_iterations","reports/csv/config_roundtrip_verification.csv","Decoder-iteration budget is YAML-owned and reaches the active LDPC decoder configuration."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","harq","harq.enabled","1","1","phy.harq.enable","buildInternalConfig -> cfg.phy.harq.enable / cfg.mac.harq.enable",0,1,0,1,"yaml_only","yaml_harq.enabled","reports/csv/config_roundtrip_verification.csv","HARQ enablement is YAML-owned and reaches the runtime HARQ entities."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","harq","harq.max_retx","4","4","mac.harq.maxRetx","buildInternalConfig -> cfg.mac.harq.maxRetx",0,1,0,1,"yaml_only","yaml_harq.max_retx","reports/csv/config_roundtrip_verification.csv","HARQ max retransmission count reaches the active runtime HARQ entity."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","harq","harq.process_count","16","16","phy.harq.nProcesses","buildInternalConfig -> cfg.phy.harq.nProcesses",0,1,0,1,"yaml_only","yaml_harq.process_count","reports/csv/config_roundtrip_verification.csv","HARQ process count reaches the active runtime HARQ entity."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","harq","harq.feedback_timing_slots","4","4","phy.harq.feedbackTimingSlots","buildInternalConfig -> cfg.phy.harq.feedbackTimingSlots",0,1,0,1,"yaml_only","yaml_harq.feedback_timing_slots","reports/csv/config_roundtrip_verification.csv","HARQ feedback timing reaches the active runtime HARQ entity."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","harq","harq.combining_mode","soft","soft","phy.harq.combiningMode","buildInternalConfig -> cfg.phy.harq.combiningMode",0,1,0,1,"yaml_only","yaml_harq.combining_mode","reports/csv/config_roundtrip_verification.csv","HARQ combining mode is YAML-owned and reaches the runtime HARQ entity."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","harq","harq.validation_mode","exercise","exercise","phy.harq.validationMode","buildInternalConfig -> cfg.phy.harq.validationMode",0,1,0,1,"yaml_only","yaml_harq.validation_mode","reports/csv/config_roundtrip_verification.csv","HARQ validation mode is YAML-owned and reaches the runtime HARQ entity."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","control_gating","control_gating.pbch_required","1","1","run.controlGating.pbchRequired","buildInternalConfig -> cfg.run.controlGating.pbchRequired",1,1,0,1,"browser_exposed","browser_or_yaml_control_gating.pbch_required","reports/csv/config_roundtrip_verification.csv","PBCH gating requirement is owned by config and reaches the runtime control gate."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","control_gating","control_gating.prach_required","1","1","run.controlGating.prachRequired","buildInternalConfig -> cfg.run.controlGating.prachRequired",1,1,0,1,"browser_exposed","browser_or_yaml_control_gating.prach_required","reports/csv/config_roundtrip_verification.csv","PRACH gating requirement is owned by config and reaches the runtime control gate."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","control_gating","control_gating.pdcch_required","1","1","run.controlGating.pdcchRequired","buildInternalConfig -> cfg.run.controlGating.pdcchRequired",1,1,0,1,"browser_exposed","browser_or_yaml_control_gating.pdcch_required","reports/csv/config_roundtrip_verification.csv","PDCCH gating requirement is owned by config and reaches the runtime control gate."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","control_gating","control_gating.srs_required","1","1","run.controlGating.srsRequired","buildInternalConfig -> cfg.run.controlGating.srsRequired",1,1,0,1,"browser_exposed","browser_or_yaml_control_gating.srs_required","reports/csv/config_roundtrip_verification.csv","SRS gating requirement is owned by config and reaches the runtime control gate."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","control_gating","control_gating.trs_required","1","1","run.controlGating.trsRequired","buildInternalConfig -> cfg.run.controlGating.trsRequired",1,1,0,1,"browser_exposed","browser_or_yaml_control_gating.trs_required","reports/csv/config_roundtrip_verification.csv","TRS gating requirement is owned by config and reaches the runtime control gate."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","control_gating","control_gating.srs_max_age_slots","4","4","run.controlGating.srsMaxAgeSlots","buildInternalConfig -> cfg.run.controlGating.srsMaxAgeSlots",1,1,0,1,"browser_exposed","browser_or_yaml_control_gating.srs_max_age_slots","reports/csv/config_roundtrip_verification.csv","SRS max-age threshold is owned by config and reaches the runtime control gate."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","control_gating","control_gating.trs_max_age_slots","4","4","run.controlGating.trsMaxAgeSlots","buildInternalConfig -> cfg.run.controlGating.trsMaxAgeSlots",1,1,0,1,"browser_exposed","browser_or_yaml_control_gating.trs_max_age_slots","reports/csv/config_roundtrip_verification.csv","TRS max-age threshold is owned by config and reaches the runtime control gate."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","pucch_trs","control.pucch_enabled","1","1","phy.pucch.enable","buildInternalConfig -> cfg.phy.pucch.enable",0,1,0,1,"yaml_only","yaml_control.pucch_enabled","reports/csv/config_roundtrip_verification.csv","PUCCH enablement is YAML-owned and reaches the runtime control-channel chain."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","pucch_trs","control.pucch_format","2","2","phy.pucch.format","buildInternalConfig -> cfg.phy.pucch.format",0,1,0,1,"yaml_only","yaml_control.pucch_format","reports/csv/config_roundtrip_verification.csv","PUCCH format is YAML-owned and reaches the runtime control-channel chain."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","pucch_trs","reference_signals.srs_enabled","1","1","phy.srs.enable","buildInternalConfig -> cfg.phy.srs.enable",0,1,0,1,"yaml_only","yaml_reference_signals.srs_enabled","reports/csv/config_roundtrip_verification.csv","SRS enablement is YAML-owned and reaches the runtime uplink sounding chain."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","pucch_trs","reference_signals.srs_ports","2","2","phy.srs.nPorts","buildInternalConfig -> cfg.phy.srs.nPorts",0,1,0,1,"yaml_only","yaml_reference_signals.srs_ports","reports/csv/config_roundtrip_verification.csv","SRS port count is YAML-owned and reaches the runtime uplink sounding chain."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","pucch_trs","reference_signals.trs_enabled","1","1","phy.trs.enable","buildInternalConfig -> cfg.phy.trs.enable",0,1,0,1,"yaml_only","yaml_reference_signals.trs_enabled","reports/csv/config_roundtrip_verification.csv","TRS enablement is YAML-owned and reaches the runtime tracking-reference-signal path."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","pucch_trs","reference_signals.trs.num_ports","1","1","phy.trs.nPorts","buildInternalConfig -> cfg.phy.trs.nPorts",0,1,0,1,"yaml_only","yaml_reference_signals.trs.num_ports","reports/csv/config_roundtrip_verification.csv","TRS port count is YAML-owned and reaches the runtime tracking-reference-signal path."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","pucch_trs","reference_signals.trs.scrambling_id","1","1","phy.trs.scramblingID","buildInternalConfig -> cfg.phy.trs.scramblingID",0,1,0,1,"yaml_only","yaml_reference_signals.trs.scrambling_id","reports/csv/config_roundtrip_verification.csv","TRS scrambling ID is YAML-owned and reaches the runtime tracking-reference-signal path."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","pucch_trs","reference_signals.ptrs_enabled","1","1","phy.ptrs.enable","buildInternalConfig -> cfg.phy.ptrs.enable",0,1,0,1,"yaml_only","yaml_reference_signals.ptrs_enabled","reports/csv/config_roundtrip_verification.csv","PTRS enablement is YAML-owned and reaches the runtime phase-tracking path."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","pucch_trs","reference_signals.tracking_rs_enabled","1","1","phy.trackingRS.enable","buildInternalConfig -> cfg.phy.trackingRS.enable",0,1,0,1,"yaml_only","yaml_reference_signals.tracking_rs_enabled","reports/csv/config_roundtrip_verification.csv","Tracking-RS enablement is YAML-owned and reaches the runtime tracking-reference-signal path."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","users.beam_selection_strategy","runtime_best_beam_per_link","runtime_best_beam_per_link","lls6g.users.beam_selection_strategy","runWaveformLinkBundle.localResolveMultiUserSpec -> beam selection strategy",1,1,0,1,"browser_exposed","browser_or_yaml_users.beam_selection_strategy","air_interface/csv/dl_pdsch_trials.csv","Configured beam-selection strategy reaches runtime user policy and raw trial evidence."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","link_adaptation.fixed_or_amc","amc","amc","phy.linkAdaptation.mode","buildInternalConfig -> cfg.phy.linkAdaptation.mode",0,1,0,1,"yaml_only","yaml_link_adaptation.fixed_or_amc","reports/csv/runtime_operating_mode.csv","Configured link-adaptation mode reaches runtime operating-mode exports."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","modulation.mcs_table","qam64_table1","qam64_table1","phy.pdsch.mcsTable","buildInternalConfig -> cfg.phy.pdsch.mcsTable / cfg.phy.pusch.mcsTable",0,1,0,1,"yaml_only","yaml_modulation.mcs_table","reports/csv/runtime_operating_mode.csv","Configured MCS table reaches runtime operating-mode exports and grant/trial consumers."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","link_adaptation.cqi_table","table1","table1","phy.csi.cqiTable","buildInternalConfig.localResolveCQITableToken -> cfg.phy.csi.cqiTable",0,1,0,1,"yaml_only","yaml_link_adaptation.cqi_table","reports/csv/runtime_operating_mode.csv","Configured CQI table reaches runtime CSI and operating-mode exports."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","link_adaptation.pdsch_link_adaptation_policy","baseline","baseline","phy.linkAdaptation.dlPolicy","buildInternalConfig -> cfg.phy.linkAdaptation.dlPolicy",0,1,0,1,"yaml_only","yaml_link_adaptation.pdsch_link_adaptation_policy","reports/csv/config_roundtrip_verification.csv","DL link-adaptation policy is YAML-owned and reaches the runtime scheduler/AMC controller."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","link_adaptation.pusch_link_adaptation_policy","baseline","baseline","phy.linkAdaptation.ulPolicy","buildInternalConfig -> cfg.phy.linkAdaptation.ulPolicy",0,1,0,1,"yaml_only","yaml_link_adaptation.pusch_link_adaptation_policy","reports/csv/config_roundtrip_verification.csv","UL link-adaptation policy is YAML-owned and reaches the runtime scheduler/AMC controller."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","link_adaptation.cqi_source","csi_feedback","csi_feedback","phy.linkAdaptation.cqiSource","buildInternalConfig -> cfg.phy.linkAdaptation.cqiSource",0,1,0,1,"yaml_only","yaml_link_adaptation.cqi_source","reports/csv/runtime_operating_mode.csv","CQI source policy is YAML-owned and reaches the runtime scheduler/AMC controller."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","link_adaptation.delta_cqi_policy","none","none","phy.linkAdaptation.deltaCQIPolicy","buildInternalConfig -> cfg.phy.linkAdaptation.deltaCQIPolicy",0,1,0,1,"yaml_only","yaml_link_adaptation.delta_cqi_policy","reports/csv/config_roundtrip_verification.csv","Delta-CQI policy is YAML-owned and reaches the runtime scheduler/AMC controller."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","link_adaptation.delta_mcs_policy","none","none","phy.linkAdaptation.deltaMCSPolicy","buildInternalConfig -> cfg.phy.linkAdaptation.deltaMCSPolicy",0,1,0,1,"yaml_only","yaml_link_adaptation.delta_mcs_policy","reports/csv/config_roundtrip_verification.csv","Delta-MCS policy is YAML-owned and reaches the runtime scheduler/AMC controller."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","link_adaptation.rank_adaptation_policy","fixed","fixed","phy.linkAdaptation.rankPolicy","buildInternalConfig -> cfg.phy.linkAdaptation.rankPolicy",0,1,0,1,"yaml_only","yaml_link_adaptation.rank_adaptation_policy","reports/csv/config_roundtrip_verification.csv","Rank-adaptation policy is YAML-owned and reaches the runtime scheduler/AMC controller."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","link_adaptation.adaptation_periodicity","slot","slot","phy.linkAdaptation.periodicity","buildInternalConfig -> cfg.phy.linkAdaptation.periodicity",0,1,0,1,"yaml_only","yaml_link_adaptation.adaptation_periodicity","reports/csv/config_roundtrip_verification.csv","Adaptation periodicity is YAML-owned and reaches the runtime scheduler/AMC controller."
